id,cuisine,ingredients
44020,mexican,"['chicken', 'red', 'carrots', 'tortillas', 'radishes', 'pepper', 'lettuce', 'garlic', 'salt', 'water', 'sauce', 'onion', 'oil', 'crema']"
3245,korean,"['spinach', 'pepper', 'garlic', 'salt', 'sauce', 'oil', 'vinegar']"
40403,american,"['shortening', 'salt', 'sugar', 'milk', 'flour']"
19691,korean,"['lemon', 'pepper', 'celery', 'salt', 'chile', 'oil']"
6862,indian,"['cream', 'chili', 'mace', 'yoghurt', 'ketchup', 'tomatoes', 'butter', 'clove', 'cinnamon', 'lemon', 'garlic', 'cumin', 'honey', 'oil', 'chicken', 'coriander', 'pepper', 'salt', 'chile', 'nuts', 'methi', 'ginger', 'masa']"
20123,american,"['chocolate', 'salt', 'milk', 'vanilla']"
22712,mexican,"['pepper', 'salt', 'scallions', 'chili', 'lime', 'oil', 'beans']"
31428,mexican,"['tomatoes', 'onions', 'pepper', 'lettuce', 'salt', 'cream', 'chili', 'lime', 'cumin', 'grouper', 'oil', 'corn', 'shells', 'cilantro']"
9373,italian,"['pepper', 'onions', 'salt', 'cream', 'parsley', 'oil', 'ricotta']"
7666,italian,"['pepper', 'salt', 'cheese', 'pasta']"
40617,korean,"['pepper', 'salt', 'eggs', 'oil']"
26676,thai,"['basil', 'onions', 'chili', 'bamboo', 'sauce', 'corn', 'shiitake', 'noodles', 'garlic', 'mushrooms', 'lime', 'chicken', 'galangal', 'sugar', 'shrimp', 'lemongrass', 'milk', 'ginger', 'curry']"
38067,american,"['whiskey', 'sugar', 'nuts', 'extract', 'vanilla', 'butter', 'oil', 'flour', 'eggs']"
14778,chinese,"['ketchup', 'chicken', 'garlic', 'salt', 'water', 'honey', 'rice', 'oil', 'corn', 'flour', 'eggs']"
636,french,"['sugar', 'pastry', 'milk', 'rhubarb', 'eggs']"
35408,greek,"['lemon', 'pepper', 'garlic', 'salt', 'tahini', 'liquid', 'oil', 'beans']"
22658,american,"['lemon', 'pepper', 'garlic', 'salt', 'onions', 'shrimp', 'water', 'cheese', 'stock', 'grits', 'oil', 'flour', 'bacon']"
44866,mexican,"['chipotle', 'onions', 'salt', 'cumin', 'lime', 'avocado', 'cilantro']"
18389,indian,"['cilantro', 'salt', 'water', 'rice', 'jeera', 'ghee', 'clove', 'cardamom', 'cinnamon']"
40014,american,"['seasoning', 'pepper', 'salt', 'sugar', 'buttermilk', 'sausages', 'milk', 'soda', 'flour']"
20863,mexican,"['tortillas', 'salsa', 'shrimp', 'guacamole', 'jack', 'crema']"
35041,japanese,"['mirin', 'sauce', 'sugar', 'steak']"
30649,british,"['jam', 'salt', 'sugar', 'buttermilk', 'currant', 'milk', 'butter', 'soda', 'flour', 'eggs']"
14351,japanese,"['ketchup', 'rum', 'steak', 'onions', 'garlic', 'salt', 'vegetables', 'sauce', 'sugar', 'mirin', 'ginger', 'cabbage', 'sake', 'flour', 'karashi']"
14146,mexican,"['pepper', 'salsa', 'pork', 'cheese', 'flour', 'cilantro']"
4252,mexican,"['rolls', 'garlic', 'cheese', 'chili', 'oil', 'beef', 'beans']"
46135,mexican,"['cactus', 'tomatillos', 'pepper', 'salt', 'onion', 'cream', 'cumin', 'chili', 'lime', 'avocado', 'cilantro']"
20668,indian,"['coriander', 'pepper', 'turmeric', 'salt', 'fenugreek', 'masa', 'cumin', 'oil', 'cauliflower', 'fennel']"
4009,mexican,"['tomatoes', 'spinach', 'steak', 'pepper', 'salt', 'cheese', 'cream', 'oil', 'flour']"
40466,indian,"['yoghurt', 'oil', 'spices', 'chicken']"
32480,greek,"['oregano', 'wine', 'leaves', 'oil', 'garlic', 'onions', 'octopuses', 'vinegar', 'cinnamon']"
8223,italian,"['spinach', 'red', 'carrots', 'pepper', 'garlic', 'onion', 'salt', 'sauce', 'cheese', 'gouda']"
4114,mexican,"['tomatoes', 'beans', 'salsa', 'lettuce', 'tuna', 'chili', 'lime', 'milk', 'avocado', 'shells']"
3605,chinese,"['onions', 'garlic', 'oil', 'whiskey', 'sauce', 'ice', 'honey', 'chili', 'ginger', 'chicken']"
41363,american,"['basil', 'sage', 'chicken', 'pepper', 'celery', 'salt', 'onion', 'scallions', 'stock', 'thyme', 'rice', 'oil', 'flour']"
23437,italian,"['wine', 'rum', 'linguine', 'cheese', 'chicken', 'bacon', 'eggs']"
9291,mexican,"['tequila', 'orange', 'salt', 'sugar', 'lime']"
45423,italian,"['basil', 'seasoning', 'rum', 'tomatoes', 'beef', 'onion', 'mushrooms', 'sauce', 'spaghetti', 'cheese', 'chicken', 'veal', 'eggs']"
31462,italian,"['pumpkin', 'wine', 'chicken', 'pepper', 'onions', 'salt', 'cheese', 'rice', 'butter', 'nutmeg', 'corn']"
45412,italian,"['red', 'carrots', 'onions', 'pepper', 'salt', 'parsley', 'thyme', 'rosemary', 'oil', 'vinegar']"
33048,chinese,"['chicken', 'pepper', 'onions', 'spaghetti', 'sauce', 'sugar', 'scallions', 'rice', 'ginger', 'oil', 'corn', 'shiitake']"
42879,italian,"['salt', 'pistachios', 'sugar', 'vanilla', 'butter', 'flour', 'eggs']"
6164,thai,"['onions', 'peanuts', 'chile', 'sauce', 'water', 'lemongrass', 'shrimp', 'mushrooms', 'lime', 'chili', 'galangal', 'cilantro']"
37704,american,"['pepper', 'garlic', 'salt', 'sugar', 'onion', 'vidalia', 'sherry', 'oil', 'beans']"
29489,italian,"['prosciutto', 'pepper', 'garlic', 'salt', 'cheese', 'parsley', 'eggs']"
6115,mexican,"['basil', 'oregano', 'tomatoes', 'onions', 'pepper', 'salt', 'sugar', 'shrimp', 'chile', 'garlic', 'cream', 'cumin', 'cheese', 'chicken', 'flour', 'crabmeat']"
36254,indian,"['peas', 'carrots', 'margarine', 'coriander', 'quinoa', 'onions', 'garlic', 'broth', 'nuts', 'tumeric', 'chili', 'cumin', 'raisins', 'clove', 'cinnamon', 'cardamom', 'cilantro']"
40283,italian,"['wine', 'lemon', 'pepper', 'garlic', 'salt', 'shallots', 'shrimp', 'linguine', 'parsley', 'butter', 'oil']"
11108,italian,"['raspberries', 'sugar', 'lemon', 'water']"
42685,mexican,"['cilantro', 'tomatoes', 'onion', 'chili', 'lime', 'corn', 'beans']"
23629,mexican,"['potatoes', 'chorizo', 'salsa', 'avocado', 'cheese', 'cream', 'olives', 'oil', 'beans', 'eggs']"
36565,italian,"['pepper', 'garlic', 'salt', 'oil', 'parsley', 'vermouth', 'butter', 'chicken', 'raisins', 'flour', 'pinenuts']"
42083,indian,"['tomatoes', 'quinoa', 'curry', 'onions', 'oil', 'salt', 'stock', 'chicken', 'cilantro']"
26032,indian,"['spinach', 'lemon', 'onions', 'garlic', 'salt', 'cream', 'buttermilk', 'tumeric', 'cheese', 'spices', 'ginger', 'ghee', 'seeds']"
19811,thai,"['chicken', 'lemon', 'carrots', 'coriander', 'garlic', 'peanuts', 'sugar', 'sauce', 'rice', 'cucumber', 'oil', 'flour']"
49175,american,"['seasoning', 'fillets', 'garlic', 'onion', 'cheese', 'parsley', 'butter', 'grits', 'vinegar', 'greens']"
41668,mexican,"['oregano', 'tomatoes', 'radishes', 'pepper', 'pork', 'salt', 'garlic', 'oil', 'celery', 'onion', 'cumin', 'lime', 'chili', 'chicken', 'avocado', 'hominy']"
9206,mexican,"['pepper', 'pork', 'salt', 'salsa']"
7322,american,"['wine', 'chipotle', 'garlic', 'salt', 'sauce', 'shrimp']"
23637,chinese,"['chicken', 'pepper', 'garlic', 'shallots', 'sauce', 'scallions', 'rice', 'stock', 'ginger', 'oil', 'corn']"
43650,italian,"['rum', 'spinach', 'pepper', 'garlic', 'salt', 'cheese', 'parsley', 'butter', 'chicken', 'beef', 'pasta', 'flour', 'eggs']"
45593,korean,"['spinach', 'red', 'carrots', 'onions', 'pepper', 'garlic', 'mushrooms', 'sugar', 'cayenne', 'oil', 'seeds']"
38706,french,"['saffron', 'pepper', 'garlic', 'shrimp', 'mayonaise', 'vinegar', 'capers', 'sourdough']"
38433,chinese,"['wine', 'pepper', 'garlic', 'anise', 'chile', 'water', 'black', 'sugar', 'scallions', 'liquorice', 'ginger', 'beef', 'fennel', 'cardamom', 'cinnamon']"
47826,british,"['barley', 'carrots', 'pepper', 'garlic', 'salt', 'lamb', 'onions', 'celery', 'parsley']"
7171,indian,"['tomatoes', 'leaves', 'coriander', 'onions', 'garlic', 'salt', 'turmeric', 'oil', 'cumin', 'chili', 'ginger', 'masa', 'beans']"
18231,chinese,"['coriander', 'fillets', 'onions', 'garlic', 'mushrooms', 'sauce', 'water', 'cornflour', 'chillies', 'stock', 'ginger', 'bamboo', 'oil', 'vinegar', 'eggs']"
34385,korean,"['carrots', 'radishes', 'onions', 'garlic', 'salt', 'chili', 'daikon', 'ginger', 'cabbage']"
12340,chinese,"['chicken', 'garlic', 'salt', 'sugar', 'water', 'sauce', 'milk', 'oil', 'vinegar', 'corn', 'flour', 'seeds', 'eggs']"
33221,indian,"['capsicum', 'tomatoes', 'lemon', 'carrots', 'pepper', 'garlic', 'salt', 'onions', 'cumin', 'chili', 'methi', 'butter', 'cauliflower', 'beans', 'cilantro']"
43228,italian,"['peas', 'wine', 'chicken', 'lemon', 'asparagus', 'prosciutto', 'mint', 'pepper', 'salt', 'onion', 'cheese', 'rice', 'oil', 'vegetables', 'ricotta']"
3416,italian,"['basil', 'chicken', 'garlic', 'salt', 'linguine', 'sugar', 'onion', 'oil', 'vinegar']"
23636,chinese,"['sprouts', 'sesame', 'pepper', 'noodles', 'sauce', 'oil', 'beef', 'vegetables']"
22822,indian,"['jaggery', 'salt', 'water', 'oil', 'flour', 'cardamom', 'coconut']"
801,american,"['potatoes', 'margarine', 'pecans', 'salt', 'sugar', 'milk', 'vanilla', 'oil', 'flour']"
42007,korean,"['base', 'kimchi', 'onions', 'pork', 'garlic', 'water', 'sausages', 'tofu', 'rice', 'spam']"
44500,indian,"['mint', 'onion', 'mayonaise', 'chili', 'vinegar', 'cilantro']"
19004,japanese,"['salad', 'pepper', 'dressing', 'salt', 'tuna', 'oil']"
28250,italian,"['basil', 'pepper', 'oil', 'eggplant', 'salt', 'water', 'cheese', 'polenta', 'chicken', 'zucchini']"
34209,indian,"['ketchup', 'vinegar', 'onions', 'garlic', 'salt', 'sugar', 'sauce', 'water', 'pepper', 'chili', 'ginger', 'oil', 'cauliflower', 'corn', 'flour']"
1667,mexican,"['rolls', 'sauce', 'cheese', 'chicken']"
48571,mexican,"['tomatoes', 'juice', 'salsa', 'garlic', 'onion', 'scallops', 'shrimp', 'lime', 'oil', 'hominy', 'cilantro']"
10074,mexican,"['salt', 'water', 'oil', 'flour']"
43711,american,"['salt', 'sugar', 'buttermilk', 'soda', 'flour']"
6440,chinese,"['onions', 'oil', 'salt', 'sugar', 'water', 'pepper', 'sauce', 'rice', 'ginger', 'sherry', 'chicken', 'corn']"
36583,american,"['seasoning', 'shrimp', 'sauce', 'milk', 'oil', 'mustard', 'eggs']"
10003,french,"['saffron', 'wine', 'tomatoes', 'orange', 'lemon', 'baguette', 'cloves', 'pepper', 'onions', 'salt', 'juice', 'shrimp', 'paprika', 'mayonaise', 'garlic', 'oil', 'fennel']"
24738,indian,"['tomatoes', 'spinach', 'garlic', 'cumin', 'oil', 'greens']"
20039,chinese,"['ketchup', 'wine', 'chicken', 'pepper', 'onions', 'salt', 'onion', 'sauce', 'sugar', 'water', 'garlic', 'chili', 'rice', 'oil', 'vinegar', 'corn', 'zucchini']"
29446,american,"['seasoning', 'lemon', 'fillets', 'pepper', 'garlic', 'onion', 'sauce', 'paprika', 'cornmeal', 'oil', 'mustard', 'flour', 'eggs']"
45711,french,"['lemon', 'yolk', 'almonds', 'salt', 'sugar', 'cream', 'rhubarb', 'flour', 'cinnamon']"
45039,thai,"['onions', 'chili', 'vinegar', 'ketchup', 'orange', 'sauce', 'butter', 'corn', 'seeds', 'lemon', 'juice', 'garlic', 'lime', 'chicken', 'oil', 'pepper', 'sugar', 'chile', 'water', 'rice', 'milk', 'ginger']"
46417,mexican,"['tomatoes', 'pepper', 'salt', 'onion', 'chili', 'lime', 'cilantro']"
48080,mexican,"['oil', 'salt', 'water', 'masa']"
15882,french,"['rum', 'lemon', 'salt', 'sugar', 'flour', 'eggs']"
49263,italian,"['yolk', 'pepper', 'salt', 'linguine', 'cheese', 'parsley', 'bacon']"
45956,italian,"['garlic', 'duck', 'rosemary', 'oil', 'fennel']"
40509,french,"['tomatoes', 'leaves', 'orange', 'garlic', 'kalamata', 'parsley', 'thyme', 'oil']"
11665,greek,"['vanilla', 'almonds', 'honey', 'leaves']"
22997,italian,"['tomatoes', 'crust', 'garlic', 'sauce', 'cheese', 'oil', 'arugula']"
44271,indian,"['cloves', 'onions', 'eggs', 'salt', 'garlic', 'water', 'pepper', 'parsley', 'yeast', 'allspice', 'cumin', 'oil', 'cauliflower', 'flour', 'cinnamon', 'nutmeg']"
1764,french,"['potatoes', 'leaves', 'carrots', 'oil', 'celery', 'leeks', 'salt', 'turnips', 'water', 'onions', 'thyme', 'nutmeg', 'cabbage', 'clove']"
45296,indian,"['red', 'carrots', 'lentils', 'coriander', 'garlic', 'onion', 'cumin', 'stock', 'oil', 'cinnamon']"
34996,thai,"['sauce', 'honey', 'lime', 'butter', 'oil', 'cilantro']"
47623,mexican,"['onions', 'garlic', 'salsa', 'onion', 'cream', 'cheese', 'chili', 'lime', 'cumin', 'chicken', 'flour', 'cilantro']"
26464,mexican,"['tortillas', 'plantains', 'salt', 'sugar', 'sauce', 'onion', 'cumin', 'lime', 'cayenne', 'chili', 'oil', 'beans', 'cinnamon', 'cilantro']"
43437,italian,"['tomatoes', 'lemon', 'juice', 'pepper', 'garlic', 'onion', 'parsley', 'herbs', 'ciabatta', 'oil', 'vinegar', 'squash', 'capers']"
25375,chinese,"['ketchup', 'chicken', 'wine', 'pepper', 'garlic', 'oil', 'sauce', 'water', 'scallions', 'rice', 'soda', 'corn', 'flour']"
26631,italian,"['leaves', 'lemon', 'dough', 'pepper', 'salt', 'oil', 'pinenuts']"
26172,american,"['oregano', 'leaves', 'pepper', 'celery', 'salt', 'onion', 'sauce', 'garlic', 'scallions', 'rice', 'cayenne', 'thyme', 'oil', 'beans', 'ham']"
19747,korean,"['spinach', 'pepper', 'garlic', 'sugar', 'sauce', 'oil', 'vinegar', 'seeds']"
31903,italian,"['oregano', 'wine', 'tomatoes', 'prosciutto', 'pepper', 'garlic', 'salt', 'mushrooms', 'water', 'cheese', 'chicken']"
12099,british,"['soda', 'wheat', 'sugar', 'apples', 'butter', 'flour', 'cinnamon', 'eggs']"
30335,japanese,"['onions', 'garlic', 'sauce', 'honey', 'bamboo', 'chicken', 'sake', 'zucchini']"
15171,chinese,"['carrots', 'onions', 'pepper', 'salt', 'garlic', 'sauce', 'water', 'noodles', 'pork', 'celery', 'rice', 'Sriracha', 'ginger', 'oil', 'cabbage']"
31425,american,"['potatoes', 'seasoning', 'salt', 'cornmeal', 'oil', 'flour']"
36118,italian,"['rum', 'cheese', 'gouda', 'parsley', 'milk', 'eggs']"
18190,french,"['potatoes', 'cloves', 'crust', 'pork', 'salt', 'onions', 'water', 'celery', 'cinnamon']"
15460,american,"['onions', 'garlic', 'water', 'beans', 'meat']"
35729,chinese,"['pepper', 'peanuts', 'garlic', 'onion', 'sauce', 'sugar', 'noodles', 'water', 'ginger', 'butter', 'oil', 'pasta', 'slaw']"
45841,korean,"['rib', 'pepper', 'garlic', 'sauce', 'mayonaise', 'buns', 'scallions', 'ginger', 'pickles', 'oil']"
1182,italian,"['basil', 'oregano', 'tomatoes', 'pepper', 'noodles', 'salt', 'water', 'cheese', 'oil']"
15229,italian,"['fettucine', 'margarine', 'pepper', 'garlic', 'cheese', 'parsley', 'milk', 'flour']"
31209,italian,"['vinegar', 'thyme', 'radicchio', 'oil']"
18271,spanish,"['saffron', 'sage', 'pepper', 'garlic', 'onions', 'paprika', 'stock', 'oil', 'kale', 'beans']"
14202,american,"['lemon', 'pepper', 'garlic', 'salt', 'sugar', 'onion', 'ice', 'rosemary', 'chicken']"
10111,italian,"['sage', 'tomatoes', 'beans', 'onions', 'garlic', 'cheese', 'parsley', 'rosemary', 'oil', 'beef', 'pasta']"
1128,italian,"['beans', 'leaves', 'chicken']"
37109,french,"['basil', 'lemon', 'onions', 'garlic', 'water', 'parsley', 'oil', 'mustard', 'beans', 'capers', 'zucchini']"
9952,italian,"['basil', 'tomatoes', 'pepper', 'salt', 'cheese', 'vinegar']"
11164,italian,"['rolls', 'oregano', 'tomatoes', 'pepper', 'lettuce', 'onion', 'capicola', 'salt', 'cheese', 'salami', 'oil', 'vinegar']"
9852,mexican,"['tomatoes', 'tortillas', 'chiles', 'onions', 'garlic', 'salt', 'cream', 'cheese', 'chili', 'chicken']"
45574,greek,"['lemon', 'dill', 'pepper', 'garlic', 'salt', 'shallots', 'cucumber', 'oil', 'vinegar']"
22581,french,"['orange', 'almonds', 'salt', 'sugar', 'sauce', 'cheese', 'honey', 'milk', 'vanilla', 'butter', 'flour', 'eggs']"
9082,spanish,"['wine', 'quail', 'shallots', 'garlic', 'lemongrass', 'oil', 'raisins', 'fennel', 'cinnamon']"
30985,japanese,"['dashi', 'salt', 'shiso', 'sauce', 'mirin', 'stock', 'daikon', 'oil', 'caster', 'eggs']"
42612,italian,"['tomatoes', 'pepper', 'celery', 'dressing', 'garlic', 'water', 'onions', 'chili', 'oil', 'vinegar', 'beans', 'cilantro']"
38754,japanese,"['dashi', 'bonito', 'water']"
45037,greek,"['pepper', 'garlic', 'chard', 'salt', 'water', 'cheese', 'currant', 'oil']"
33197,japanese,"['fillets', 'pepper', 'salt', 'sugar', 'miso', 'mirin', 'oil', 'vinegar', 'greens']"
13005,chinese,"['steak', 'onions', 'garlic', 'sugar', 'sauce', 'oil', 'seeds']"
18203,mexican,"['ketchup', 'shrimp', 'saltines', 'avocado', 'cilantro']"
10210,italian,"['red', 'crust', 'oil', 'onion', 'sauce', 'chicken']"
38581,thai,"['erythritol', 'lemon', 'carrots', 'onions', 'pepper', 'garlic', 'shallots', 'sauce', 'oil', 'mushrooms', 'galangal', 'lime', 'milk', 'chicken']"
32489,chinese,"['onions', 'garlic', 'pork', 'sauce', 'tofu', 'sherry', 'oil']"
26647,mexican,"['tomatoes', 'pepper', 'salt', 'cucumber', 'oil', 'vinegar', 'avocado']"
34240,british,"['onions', 'tuna', 'cream', 'flour', 'eggs', 'wine', 'tomatoes', 'allspice', 'butter', 'watercress', 'capers', 'artichokes', 'asparagus', 'pepper', 'salt', 'water', 'port', 'milk', 'nutmeg', 'chives', 'zucchini']"
8579,japanese,"['dashi', 'nori', 'salt', 'yellowtail', 'rice', 'chives']"
49639,mexican,"['oregano', 'tortillas', 'salsa', 'garlic', 'onions', 'pork', 'pepper', 'salt', 'cumin', 'avocado', 'cilantro']"
17120,mexican,"['oregano', 'chicken', 'tomatoes', 'chips', 'chipotle', 'pepper', 'garlic', 'salt', 'avocado', 'cheese', 'cream', 'chili', 'stock', 'cumin', 'oil', 'beans', 'cilantro']"
27213,american,"['bread', 'lemon', 'pepper', 'salt', 'onion', 'shrimp', 'cayenne']"
18621,indian,"['tamarind', 'coriander', 'salt', 'water', 'cream', 'mustard', 'chili', 'milk', 'oil', 'cauliflower', 'flour']"
35302,american,"['sage', 'tomatoes', 'seasoning', 'leaves', 'pepper', 'celery', 'salt', 'onions', 'sauce', 'water', 'garlic', 'ghee', 'shrimp', 'stock', 'rice', 'chicken']"
27648,japanese,"['lemon', 'carrots', 'arame', 'salt', 'konbu', 'water', 'scallions', 'daikon', 'miso', 'sake']"
17658,greek,"['cloves', 'onions', 'eggplant', 'flour', 'wine', 'tomatoes', 'lamb', 'cheese', 'allspice', 'cinnamon', 'rum', 'yolk', 'garlic', 'oil', 'pepper', 'salt', 'milk', 'nutmeg']"
24029,chinese,"['lemon', 'pepper', 'garlic', 'onions', 'salt', 'water', 'sauce', 'chillies', 'chili', 'rice', 'oil', 'bacon', 'eggs']"
45990,thai,"['quinoa', 'pepper', 'lettuce', 'noodles', 'water', 'Sriracha', 'rice', 'lime', 'butter', 'gluten', 'avocado']"
20692,chinese,"['peas', 'rum', 'onions', 'oil', 'salt', 'mushrooms', 'sauce', 'pepper', 'pork', 'shrimp', 'chicken', 'eggs']"
37593,american,"['onions', 'garlic', 'mayonaise', 'parsley', 'mustard', 'horseradish']"
46635,indian,"['lemon', 'coriander', 'turmeric', 'garlic', 'salt', 'paprika', 'chili', 'ginger', 'oil', 'catfish', 'cilantro']"
20149,italian,"['basil', 'tomatoes', 'prosciutto', 'shrimp', 'sauce', 'salami', 'aioli', 'vegetables']"
12048,mexican,"['tomatoes', 'pepper', 'pork', 'sauce', 'cheese', 'cream', 'rice', 'corn', 'beans']"
48523,chinese,"['pepper', 'noodles', 'onions', 'oil', 'shrimp', 'sauce', 'chicken', 'cilantro']"
16797,italian,"['broccoli', 'cream', 'cheese', 'milk', 'butter', 'chicken', 'pasta']"
23336,french,"['sage', 'salt', 'leeks', 'cheese', 'cream', 'butter', 'oil', 'hazelnuts']"
15645,mexican,"['chiles', 'pepper', 'garlic', 'onion', 'salt', 'cream', 'beer', 'lime', 'flour', 'oil', 'corn', 'jack']"
39904,greek,"['oregano', 'tomatoes', 'lemon', 'juice', 'pepper', 'lettuce', 'onion', 'dressing', 'cheese', 'kalamata', 'cucumber', 'oil', 'capers']"
9138,american,"['salt', 'sugar', 'buttermilk', 'butter', 'soda', 'corn', 'flour', 'eggs']"
47406,british,"['juice', 'salt', 'sugar', 'butter', 'flour']"
26545,american,"['salt', 'cheese', 'buttermilk', 'honey', 'soda', 'butter', 'chives', 'flour', 'bacon']"
44562,indian,"['preserves', 'oil', 'pepper', 'onion', 'garlic', 'salt', 'masa', 'stock', 'lime', 'butter', 'chicken', 'vinegar']"
3820,korean,"['onions', 'garlic', 'salt', 'pepper', 'sauce', 'pork', 'sugar', 'chili', 'rice', 'ginger', 'oil']"
49668,italian,"['spinach', 'pinenuts', 'pepper', 'eggplant', 'mushrooms', 'cheese', 'lasagne', 'oil', 'ricotta', 'passata']"
27688,italian,"['bread', 'pepper', 'onions', 'garlic', 'cream', 'cheese', 'fat', 'parsley']"
31969,italian,"['bread', 'chicken', 'seasoning', 'tomatoes', 'pepper', 'garlic', 'salt', 'thyme', 'oil', 'kale', 'beans']"
33085,french,"['tart', 'pepper', 'mustard', 'honey', 'milk', 'oil', 'vinegar', 'greens']"
20061,italian,"['porcini', 'lemon', 'crust', 'garlic', 'salt', 'confit', 'squabs', 'parsley', 'thyme', 'duck', 'sourdough']"
24552,thai,"['radishes', 'pork', 'salt', 'sugar', 'sauce', 'shrimp', 'garlic', 'water', 'lime', 'rice', 'beansprouts', 'oil', 'cilantro']"
27204,mexican,"['tomatoes', 'pepper', 'onions', 'salt', 'lettuce', 'water', 'cream', 'oil', 'scallions', 'rice', 'lime', 'spices', 'chicken', 'butter', 'corn', 'beans', 'cilantro']"
8304,italian,"['gouda', 'soppressata']"
28063,italian,"['artichokes', 'wine', 'tomatoes', 'lemon', 'pepper', 'garlic', 'salt', 'mushrooms', 'water', 'cheese', 'onion', 'oil', 'parsley', 'chicken']"
38473,thai,"['steak', 'curry', 'pepper', 'onions', 'sugar', 'cream', 'lime', 'rice', 'oil', 'beans', 'cilantro']"
84,greek,"['chicken', 'leaves', 'lemon', 'onions', 'garlic', 'salt', 'pepper', 'lamb', 'cheese', 'parsley', 'thyme', 'rosemary', 'oil', 'couscous']"
12152,american,"['seasoning', 'leaves', 'red', 'tomatoes', 'juice', 'onions', 'celery', 'broth', 'pepper', 'paprika', 'parsley', 'bacon', 'corn', 'biscuits', 'meat']"
25201,mexican,"['chocolate', 'salt', 'sugar', 'pepitas', 'flour', 'cinnamon']"
22633,italian,"['basil', 'prosciutto', 'juice', 'pepper', 'garlic', 'onion', 'fillets', 'oil', 'vinegar', 'pasta', 'capers']"
